1403715275562142976,0,0,0,0,0,0,1,0,0
1403715275612143104,0,0,0,0,0,0,1,0,0
1403715275662142976,0,0,0,0,0,0,1,0,0
1403715275712143104,0,0,0,0,0,0,1,0,0
1403715275762142976,0,0,0,0,0,0,1,0,0
1403715275812143104,0,0,0,0,0,0,1,0,0
1403715275862142976,0,0,0,0,0,0,1,0,0
1403715275912143104,0,0,0,0,0,0,1,0,0
1403715275962142976,0,0,0,0,0,0,1,0,0
1403715276012143104,0,0,0,0,0,0,1,0,0
1403715276062142976,0,0,0,0,0,0,1,0,0
1403715276112143104,0,0,0,0,0,0,1,0,0
1403715276162142976,0,0,0,0,0,0,1,0,0
1403715276212143104,0,0,0,0,0,0,1,0,0
1403715276262142976,0,0,0,0,0,0,1,0,0
1403715276312143104,0,0,0,0,0,0,1,0,0
1403715276362142976,0,0,0,0,0,0,1,0,0
1403715276412143104,0,0,0,0,0,0,1,0,0
1403715276462142976,0,0,0,0,0,0,1,0,0
1403715276512143104,0,0,0,0,0,0,1,0,0
1403715276562142976,0,0,0,0,0,0,1,0,0
1403715276612143104,0,0,0,0,0,0,1,0,0
1403715276662142976,0,0,0,0,0,0,1,0,0
1403715276712143104,0,0,0,0,0,0,1,0,0
1403715276762142976,0,0,0,0,0,0,1,0,0
1403715276812143104,0,0,0,0,0,0,1,0,0
1403715276862142976,0,0,0,0,0,0,1,0,0
1403715276912143104,0,0,0,0,0,0,1,0,0
1403715276962142976,0,0,0,0,0,0,1,0,0
1403715277012143104,0,0,0,0,0,0,1,0,0
1403715277062142976,0,0,0,0,0,0,1,0,0
1403715277112143104,0,0,0,0,0,0,1,0,0
1403715277162142976,0,0,0,0,0,0,1,0,0
1403715277212143104,0,0,0,0,0,0,1,0,0
1403715277262142976,0,0,0,0,0,0,1,0,0
1403715277312143104,0,0,0,0,0,0,1,0,0
1403715277362142976,0,0,0,0,0,0,1,0,0
1403715277412143104,0,0,0,0,0,0,1,0,0
1403715277462142976,0,0,0,0,0,0,1,0,0
1403715277512143104,0,0,0,0,0,0,1,0,0
1403715277562142976,0,0,0,0,0,0,1,0,0
1403715277612143104,0,0,0,0,0,0,1,0,0
1403715277662142976,0,0,0,0,0,0,1,0,0
1403715277712143104,0,0,0,0,0,0,1,0,0
1403715277762142976,0,0,0,0,0,0,1,0,0
1403715277812143104,0,0,0,0,0,0,1,0,0
1403715277862142976,0,0,0,0,0,0,1,0,0
1403715277912143104,0,0,0,0,0,0,1,0,0
1403715277962142976,0,0,0,0,0,0,1,0,0
1403715278012143104,0,0,0,0,0,0,1,0,0
1403715278062142976,0,0,0,0,0,0,1,0,0
1403715278112143104,0,0,0,0,0,0,1,0,0
1403715278162142976,0,0,0,0,0,0,1,0,0
1403715278212143104,0,0,0,0,0,0,1,0,0
1403715278262142976,0,0,0,0,0,0,1,0,0
1403715278312143104,0,0,0,0,0,0,1,0,0
1403715278362142976,0,0,0,0,0,0,1,0,0
1403715278412143104,0,0,0,0,0,0,1,0,0
1403715278462142976,0,0,0,0,0,0,1,0,0
1403715278512143104,0,0,0,0,0,0,1,0,0
1403715278562142976,0,0,0,0,0,0,1,0,0
1403715278612143104,0,0,0,0,0,0,1,0,0
1403715278662142976,0,0,0,0,0,0,1,0,0
1403715278712143104,0,0,0,0,0,0,1,0,0
1403715278762142976,0,0,0,0,0,0,1,0,0
1403715278812143104,0,0,0,0,0,0,1,0,0
1403715278862142976,0,0,0,0,0,0,1,0,0
1403715278912143104,0,0,0,0,0,0,1,0,0
1403715278962142976,0,0,0,0,0,0,1,0,0
1403715279012143104,0,0,0,0,0,0,1,0,0
1403715279062142976,0,0,0,0,0,0,1,0,0
1403715279112143104,0,0,0,0,0,0,1,0,0
1403715279162142976,0,0,0,0,0,0,1,0,0
1403715279212143104,0,0,0,0,0,0,1,0,0
1403715279262142976,0,0,0,0,0,0,1,0,0
1403715279312143104,0,0,0,0,0,0,1,0,0
1403715279362142976,0,0,0,0,0,0,1,0,0
1403715279412143104,0,0,0,0,0,0,1,0,0
1403715279462142976,0,0,0,0,0,0,1,0,0
1403715279512143104,0,0,0,0,0,0,1,0,0
1403715279562142976,0,0,0,0,0,0,1,0,0
1403715279612143104,0,0,0,0,0,0,1,0,0
1403715279662142976,0,0,0,0,0,0,1,0,0
1403715279712143104,0,0,0,0,0,0,1,0,0
1403715279762142976,0,0,0,0,0,0,1,0,0
1403715279812143104,0,0,0,0,0,0,1,0,0
1403715279862142976,0,0,0,0,0,0,1,0,0
1403715279912143104,0,0,0,0,0,0,1,0,0
1403715279962142976,0,0,0,0,0,0,1,0,0
1403715280012143104,0,0,0,0,0,0,1,0,0
1403715280062142976,0,0,0,0,0,0,1,0,0
1403715280112143104,0,0,0,0,0,0,1,0,0
1403715280162142976,0,0,0,0,0,0,1,0,0
1403715280212143104,0,0,0,0,0,0,1,0,0
1403715280262142976,0,0,0,0,0,0,1,0,0
1403715280312143104,0,0,0,0,0,0,1,0,0
1403715280362142976,0,0,0,0,0,0,1,0,0
1403715280412143104,0,0,0,0,0,0,1,0,0
1403715280462142976,0,0,0,0,0,0,1,0,0
1403715280512143104,0,0,0,0,0,0,1,0,0
1403715280562142976,0,0,0,0,0,0,1,0,0
1403715280612143104,0,0,0,0,0,0,1,0,0
1403715280662142976,0,0,0,0,0,0,1,0,0
1403715280712143104,0,0,0,0,0,0,1,0,0
1403715280762142976,0,0,0,0,0,0,1,0,0
1403715280812143104,0,0,0,0,0,0,1,0,0
1403715280862142976,0,0,0,0,0,0,1,0,0
1403715280912143104,0,0,0,0,0,0,1,0,0
1403715280962142976,0,0,0,0,0,0,1,0,0
1403715281012143104,0,0,0,0,0,0,1,0,0
1403715281062142976,0,0,0,0,0,0,1,0,0
1403715281112143104,0,0,0,0,0,0,1,0,0
1403715281162142976,0,0,0,0,0,0,1,0,0
1403715281212143104,0,0,0,0,0,0,1,0,0
1403715281262142976,0,0,0,0,0,0,1,0,0
1403715281312143104,0,0,0,0,0,0,1,0,0
1403715281362142976,0,0,0,0,0,0,1,0,0
1403715281412143104,0,0,0,0,0,0,1,0,0
1403715281462142976,0,0,0,0,0,0,1,0,0
1403715281512143104,0,0,0,0,0,0,1,0,0
1403715281562142976,0,0,0,0,0,0,1,0,0
1403715281612143104,0,0,0,0,0,0,1,0,0
1403715281662142976,0,0,0,0,0,0,1,0,0
1403715281712143104,0,0,0,0,0,0,1,0,0
1403715281762142976,0,0,0,0,0,0,1,0,0
1403715281812143104,0,0,0,0,0,0,1,0,0
1403715281862142976,0,0,0,0,0,0,1,0,0
1403715281912143104,0,0,0,0,0,0,1,0,0
1403715281962142976,0,0,0,0,0,0,1,0,0
1403715282012143104,0,0,0,0,0,0,1,0,0
1403715282062142976,0,0,0,0,0,0,1,0,0
1403715282112143104,0,0,0,0,0,0,1,0,0
1403715282162142976,0,0,0,0,0,0,1,0,0
1403715282212143104,0,0,0,0,0,0,1,0,0
1403715282262142976,0,0,0,0,0,0,1,0,0
1403715282312143104,0,0,0,0,0,0,1,0,0
1403715282362142976,0,0,0,0,0,0,1,0,0
1403715282412143104,0,0,0,0,0,0,1,0,0
1403715282462142976,0,0,0,0,0,0,1,0,0
1403715282512143104,0,0,0,0,0,0,1,0,0
1403715282562142976,0,0,0,0,0,0,1,0,0
1403715282612143104,0,0,0,0,0,0,1,0,0
1403715282662142976,0,0,0,0,0,0,1,0,0
1403715282712143104,0,0,0,0,0,0,1,0,0
1403715282762142976,0,0,0,0,0,0,1,0,0
1403715282812143104,0,0,0,0,0,0,1,0,0
1403715282862142976,0,0,0,0,0,0,1,0,0
1403715282912143104,0,0,0,0,0,0,1,0,0
1403715282962142976,0,0,0,0,0,0,1,0,0
1403715283012143104,0,0,0,0,0,0,1,0,0
1403715283062142976,0,0,0,0,0,0,1,0,0
1403715283112143104,0,0,0,0,0,0,1,0,0
1403715283162142976,0,0,0,0,0,0,1,0,0
1403715283212143104,0,0,0,0,0,0,1,0,0
1403715283262142976,0,0,0,0,0,0,1,0,0
1403715283312143104,0,0,0,0,0,0,1,0,0
1403715283362142976,0,0,0,0,0,0,1,0,0
1403715283412143104,0,0,0,0,0,0,1,0,0
1403715283462142976,0,0,0,0,0,0,1,0,0
1403715283512143104,0,0,0,0,0,0,1,0,0
1403715283562142976,0,0,0,0,0,0,1,0,0
1403715283612143104,0,0,0,0,0,0,1,0,0
1403715283662142976,0,0,0,0,0,0,1,0,0
1403715283712143104,0,0,0,0,0,0,1,0,0
1403715283762142976,0,0,0,0,0,0,1,0,0
1403715283812143104,0,0,0,0,0,0,1,0,0
1403715283862142976,0,0,0,0,0,0,1,0,0
1403715283912143104,0,0,0,0,0,0,1,0,0
1403715283962142976,0,0,0,0,0,0,1,0,0
1403715284012143104,0,0,0,0,0,0,1,0,0
1403715284062142976,0,0,0,0,0,0,1,0,0
1403715284112143104,0,0,0,0,0,0,1,0,0
1403715284162142976,0,0,0,0,0,0,1,0,0
1403715284212143104,0,0,0,0,0,0,1,0,0
1403715284262142976,0,0,0,0,0,0,1,0,0
1403715284312143104,0,0,0,0,0,0,1,0,0
1403715284362142976,0,0,0,0,0,0,1,0,0
1403715284412143104,0,0,0,0,0,0,1,0,0
1403715284462142976,0,0,0,0,0,0,1,0,0
1403715284512143104,0,0,0,0,0,0,1,0,0
1403715284562142976,0,0,0,0,0,0,1,0,0
1403715284612143104,0,0,0,0,0,0,1,0,0
1403715284662142976,0,0,0,0,0,0,1,0,0
1403715284712143104,0,0,0,0,0,0,1,0,0
1403715284762142976,0,0,0,0,0,0,1,0,0
1403715284812143104,0,0,0,0,0,0,1,0,0
1403715284862142976,0,0,0,0,0,0,1,0,0
1403715284912143104,0,0,0,0,0,0,1,0,0
1403715284962142976,0,0,0,0,0,0,1,0,0
1403715285012143104,0,0,0,0,0,0,1,0,0
1403715285062142976,0,0,0,0,0,0,1,0,0
1403715285112143104,0,0,0,0,0,0,1,0,0
1403715285162142976,0,0,0,0,0,0,1,0,0
1403715285212143104,0,0,0,0,0,0,1,0,0
1403715285262142976,0,0,0,0,0,0,1,0,0
1403715285312143104,0,0,0,0,0,0,1,0,0
1403715285362142976,0,0,0,0,0,0,1,0,0
1403715285412143104,0,0,0,0,0,0,1,0,0
1403715285462142976,0,0,0,0,0,0,1,0,0
1403715285512143104,0,0,0,0,0,0,1,0,0
1403715285562142976,0,0,0,0,0,0,1,0,0
1403715285612143104,0,0,0,0,0,0,1,0,0
1403715285662142976,0,0,0,0,0,0,1,0,0
1403715285712143104,0,0,0,0,0,0,1,0,0
1403715285762142976,0,0,0,0,0,0,1,0,0
1403715285812143104,0,0,0,0,0,0,1,0,0
1403715285862142976,0,0,0,0,0,0,1,0,0
1403715285912143104,0,0,0,0,0,0,1,0,0
1403715285962142976,0,0,0,0,0,0,1,0,0
1403715286012143104,0,0,0,0,0,0,1,0,0
1403715286062142976,0,0,0,0,0,0,1,0,0
1403715286112143104,0,0,0,0,0,0,1,0,0
1403715286162142976,0,0,0,0,0,0,1,0,0
1403715286212143104,0,0,0,0,0,0,1,0,0
1403715286262142976,0,0,0,0,0,0,1,0,0
1403715286312143104,0,0,0,0,0,0,1,0,0
1403715286362142976,0,0,0,0,0,0,1,0,0
1403715286412143104,0,0,0,0,0,0,1,0,0
1403715286462142976,0,0,0,0,0,0,1,0,0
1403715286512143104,0,0,0,0,0,0,1,0,0
1403715286562142976,0,0,0,0,0,0,1,0,0
1403715286612143104,0,0,0,0,0,0,1,0,0
1403715286662142976,0,0,0,0,0,0,1,0,0
1403715286712143104,0,0,0,0,0,0,1,0,0
1403715286762142976,0,0,0,0,0,0,1,0,0
1403715286812143104,0,0,0,0,0,0,1,0,0
1403715286862142976,0,0,0,0,0,0,1,0,0
1403715286912143104,0,0,0,0,0,0,1,0,0
1403715286962142976,0,0,0,0,0,0,1,0,0
1403715287012143104,0,0,0,0,0,0,1,0,0
1403715287062142976,0,0,0,0,0,0,1,0,0
1403715287112143104,0,0,0,0,0,0,1,0,0
1403715287162142976,0,0,0,0,0,0,1,0,0
1403715287212143104,0,0,0,0,0,0,1,0,0
1403715287262142976,0,0,0,0,0,0,1,0,0
1403715287312143104,0,0,0,0,0,0,1,0,0
1403715287362142976,0,0,0,0,0,0,1,0,0
1403715287412143104,0,0,0,0,0,0,1,0,0
1403715287462142976,0,0,0,0,0,0,1,0,0
1403715287512143104,0,0,0,0,0,0,1,0,0
1403715287562142976,0,0,0,0,0,0,1,0,0
1403715287612143104,0,0,0,0,0,0,1,0,0
1403715287662142976,0,0,0,0,0,0,1,0,0
1403715287712143104,0,0,0,0,0,0,1,0,0
1403715287762142976,0,0,0,0,0,0,1,0,0
1403715287812143104,0,0,0,0,0,0,1,0,0
1403715287862142976,0,0,0,0,0,0,1,0,0
1403715287912143104,0,0,0,0,0,0,1,0,0
1403715287962142976,0,0,0,0,0,0,1,0,0
1403715288012143104,0,0,0,0,0,0,1,0,0
1403715288062142976,0,0,0,0,0,0,1,0,0
1403715288112143104,0,0,0,0,0,0,1,0,0
1403715288162142976,0,0,0,0,0,0,1,0,0
1403715288212143104,0,0,0,0,0,0,1,0,0
1403715288262142976,0,0,0,0,0,0,1,0,0
1403715288312143104,0,0,0,0,0,0,1,0,0
1403715288362142976,0,0,0,0,0,0,1,0,0
1403715288412143104,0,0,0,0,0,0,1,0,0
1403715288462142976,0,0,0,0,0,0,1,0,0
1403715288512143104,0,0,0,0,0,0,1,0,0
1403715288562142976,0,0,0,0,0,0,1,0,0
1403715288612143104,0,0,0,0,0,0,1,0,0
1403715288662142976,0,0,0,0,0,0,1,0,0
1403715288712143104,0,0,0,0,0,0,1,0,0
1403715288762142976,0,0,0,0,0,0,1,0,0
1403715288812143104,0,0,0,0,0,0,1,0,0
1403715288862142976,0,0,0,0,0,0,1,0,0
1403715288912143104,0,0,0,0,0,0,1,0,0
1403715288962142976,0,0,0,0,0,0,1,0,0
1403715289012143104,0,0,0,0,0,0,1,0,0
1403715289062142976,0,0,0,0,0,0,1,0,0
1403715289112143104,0,0,0,0,0,0,1,0,0
1403715289162142976,0,0,0,0,0,0,1,0,0
1403715289212143104,0,0,0,0,0,0,1,0,0
1403715289262142976,0,0,0,0,0,0,1,0,0
1403715289312143104,0,0,0,0,0,0,1,0,0
1403715289362142976,0,0,0,0,0,0,1,0,0
1403715289412143104,0,0,0,0,0,0,1,0,0
1403715289462142976,0,0,0,0,0,0,1,0,0
1403715289512143104,0,0,0,0,0,0,1,0,0
1403715289562142976,0,0,0,0,0,0,1,0,0
1403715289612143104,0,0,0,0,0,0,1,0,0
1403715289662142976,0,0,0,0,0,0,1,0,0
1403715289712143104,0,0,0,0,0,0,1,0,0
1403715289762142976,0,0,0,0,0,0,1,0,0
1403715289812143104,0,0,0,0,0,0,1,0,0
1403715289862142976,0,0,0,0,0,0,1,0,0
1403715289912143104,0,0,0,0,0,0,1,0,0
1403715289962142976,0,0,0,0,0,0,1,0,0
1403715290012143104,0,0,0,0,0,0,1,0,0
1403715290062142976,0,0,0,0,0,0,1,0,0
1403715290112143104,0,0,0,0,0,0,1,0,0
1403715290162142976,0,0,0,0,0,0,1,0,0
1403715290212143104,0,0,0,0,0,0,1,0,0
1403715290262142976,0,0,0,0,0,0,1,0,0
1403715290312143104,0,0,0,0,0,0,1,0,0
1403715290362142976,0,0,0,0,0,0,1,0,0
1403715290412143104,0,0,0,0,0,0,1,0,0
1403715290462142976,0,0,0,0,0,0,1,0,0
1403715290512143104,0,0,0,0,0,0,1,0,0
1403715290562142976,0,0,0,0,0,0,1,0,0
1403715290612143104,0,0,0,0,0,0,1,0,0
1403715290662142976,0,0,0,0,0,0,1,0,0
1403715290712143104,0,0,0,0,0,0,1,0,0
1403715290762142976,0,0,0,0,0,0,1,0,0
1403715290812143104,0,0,0,0,0,0,1,0,0
1403715290862142976,0,0,0,0,0,0,1,0,0
1403715290912143104,0,0,0,0,0,0,1,0,0
1403715290962142976,0,0,0,0,0,0,1,0,0
1403715291012143104,0,0,0,0,0,0,1,0,0
1403715291062142976,0,0,0,0,0,0,1,0,0
1403715291112143104,0,0,0,0,0,0,1,0,0
1403715291162142976,0,0,0,0,0,0,1,0,0
1403715291212143104,0,0,0,0,0,0,1,0,0
1403715291262142976,0,0,0,0,0,0,1,0,0
1403715291312143104,0,0,0,0,0,0,1,0,0
1403715291362142976,0,0,0,0,0,0,1,0,0
1403715291412143104,0,0,0,0,0,0,1,0,0
1403715291462142976,0,0,0,0,0,0,1,0,0
1403715291512143104,0,0,0,0,0,0,1,0,0
1403715291562142976,0,0,0,0,0,0,1,0,0
1403715291612143104,0,0,0,0,0,0,1,0,0
1403715291662142976,0,0,0,0,0,0,1,0,0
1403715291712143104,0,0,0,0,0,0,1,0,0
1403715291762142976,0,0,0,0,0,0,1,0,0
1403715291812143104,0,0,0,0,0,0,1,0,0
1403715291862142976,0,0,0,0,0,0,1,0,0
1403715291912143104,0,0,0,0,0,0,1,0,0
1403715291962142976,0,0,0,0,0,0,1,0,0
1403715292012143104,0,0,0,0,0,0,1,0,0
1403715292062142976,0,0,0,0,0,0,1,0,0
1403715292112143104,0,0,0,0,0,0,1,0,0
1403715292162142976,0,0,0,0,0,0,1,0,0
1403715292212143104,0,0,0,0,0,0,1,0,0
1403715292262142976,0,0,0,0,0,0,1,0,0
1403715292312143104,0,0,0,0,0,0,1,0,0
1403715292362142976,0,0,0,0,0,0,1,0,0
1403715292412143104,0,0,0,0,0,0,1,0,0
1403715292462142976,0,0,0,0,0,0,1,0,0
1403715292512143104,0,0,0,0,0,0,1,0,0
1403715292562142976,0,0,0,0,0,0,1,0,0
1403715292612143104,0,0,0,0,0,0,1,0,0
1403715292662142976,0,0,0,0,0,0,1,0,0
1403715292712143104,0,0,0,0,0,0,1,0,0
1403715292762142976,0,0,0,0,0,0,1,0,0
1403715292812143104,0,0,0,0,0,0,1,0,0
1403715292862142976,0,0,0,0,0,0,1,0,0
1403715292912143104,0,0,0,0,0,0,1,0,0
1403715292962142976,0,0,0,0,0,0,1,0,0
1403715293012143104,0,0,0,0,0,0,1,0,0
1403715293062142976,0,0,0,0,0,0,1,0,0
1403715293112143104,0,0,0,0,0,0,1,0,0
1403715293162142976,0,0,0,0,0,0,1,0,0
1403715293212143104,0,0,0,0,0,0,1,0,0
1403715293262142976,0,0,0,0,0,0,1,0,0
1403715293312143104,0,0,0,0,0,0,1,0,0
1403715293362142976,0,0,0,0,0,0,1,0,0
1403715293412143104,0,0,0,0,0,0,1,0,0
1403715293462142976,0,0,0,0,0,0,1,0,0
1403715293512143104,0,0,0,0,0,0,1,0,0
1403715293562142976,0,0,0,0,0,0,1,0,0
1403715293612143104,0,0,0,0,0,0,1,0,0
1403715293662142976,0,0,0,0,0,0,1,0,0
1403715293712143104,0,0,0,0,0,0,1,0,0
1403715293762142976,0,0,0,0,0,0,1,0,0
1403715293812143104,0,0,0,0,0,0,1,0,0
1403715293862142976,0,0,0,0,0,0,1,0,0
1403715293912143104,0,0,0,0,0,0,1,0,0
1403715293962142976,0,0,0,0,0,0,1,0,0
1403715294012143104,0,0,0,0,0,0,1,0,0
1403715294062142976,0,0,0,0,0,0,1,0,0
1403715294112143104,0,0,0,0,0,0,1,0,0
1403715294162142976,0,0,0,0,0,0,1,0,0
1403715294212143104,0,0,0,0,0,0,1,0,0
1403715294262142976,0,0,0,0,0,0,1,0,0
1403715294312143104,0,0,0,0,0,0,1,0,0
1403715294362142976,0,0,0,0,0,0,1,0,0
1403715294412143104,0,0,0,0,0,0,1,0,0
1403715294462142976,0,0,0,0,0,0,1,0,0
1403715294512143104,0,0,0,0,0,0,1,0,0
1403715294562142976,0,0,0,0,0,0,1,0,0
1403715294612143104,0,0,0,0,0,0,1,0,0
1403715294662142976,0,0,0,0,0,0,1,0,0
1403715294712143104,0,0,0,0,0,0,1,0,0
1403715294762142976,0,0,0,0,0,0,1,0,0
1403715294812143104,0,0,0,0,0,0,1,0,0
1403715294862142976,0,0,0,0,0,0,1,0,0
1403715294912143104,0,0,0,0,0,0,1,0,0
1403715294962142976,0,0,0,0,0,0,1,0,0
1403715295012143104,0,0,0,0,0,0,1,0,0
1403715295062142976,0,0,0,0,0,0,1,0,0
1403715295112143104,0,0,0,0,0,0,1,0,0
1403715295162142976,0,0,0,0,0,0,1,0,0
1403715295212143104,0,0,0,0,0,0,1,0,0
1403715295262142976,0,0,0,0,0,0,1,0,0
1403715295312143104,0,0,0,0,0,0,1,0,0
1403715295362142976,0,0,0,0,0,0,1,0,0
1403715295412143104,0,0,0,0,0,0,1,0,0
1403715295462142976,0,0,0,0,0,0,1,0,0
1403715295512143104,0,0,0,0,0,0,1,0,0
1403715295562142976,0,0,0,0,0,0,1,0,0
1403715295612143104,0,0,0,0,0,0,1,0,0
1403715295662142976,0,0,0,0,0,0,1,0,0
1403715295712143104,0,0,0,0,0,0,1,0,0
1403715295762142976,0,0,0,0,0,0,1,0,0
1403715295812143104,0,0,0,0,0,0,1,0,0
1403715295862142976,0,0,0,0,0,0,1,0,0
1403715295912143104,0,0,0,0,0,0,1,0,0
1403715295962142976,0,0,0,0,0,0,1,0,0
1403715296012143104,0,0,0,0,0,0,1,0,0
1403715296062142976,0,0,0,0,0,0,1,0,0
1403715296112143104,0,0,0,0,0,0,1,0,0
1403715296162142976,0,0,0,0,0,0,1,0,0
1403715296212143104,0,0,0,0,0,0,1,0,0
1403715296262142976,0,0,0,0,0,0,1,0,0
1403715296312143104,0,0,0,0,0,0,1,0,0
1403715296362142976,0,0,0,0,0,0,1,0,0
1403715296412143104,0,0,0,0,0,0,1,0,0
1403715296462142976,0,0,0,0,0,0,1,0,0
1403715296512143104,0,0,0,0,0,0,1,0,0
1403715296562142976,0,0,0,0,0,0,1,0,0
1403715296612143104,0,0,0,0,0,0,1,0,0
1403715296662142976,0,0,0,0,0,0,1,0,0
1403715296712143104,0,0,0,0,0,0,1,0,0
1403715296762142976,0,0,0,0,0,0,1,0,0
1403715296812143104,0,0,0,0,0,0,1,0,0
1403715296862142976,0,0,0,0,0,0,1,0,0
1403715296912143104,0,0,0,0,0,0,1,0,0
1403715296962142976,0,0,0,0,0,0,1,0,0
1403715297012143104,0,0,0,0,0,0,1,0,0
1403715297062142976,0,0,0,0,0,0,1,0,0
1403715297112143104,0,0,0,0,0,0,1,0,0
1403715297162142976,0,0,0,0,0,0,1,0,0
1403715297212143104,0,0,0,0,0,0,1,0,0
1403715297262142976,0,0,0,0,0,0,1,0,0
1403715297312143104,0,0,0,0,0,0,1,0,0
1403715297362142976,0,0,0,0,0,0,1,0,0
1403715297412143104,0,0,0,0,0,0,1,0,0
1403715297462142976,0,0,0,0,0,0,1,0,0
1403715297512143104,0,0,0,0,0,0,1,0,0
1403715297562142976,0,0,0,0,0,0,1,0,0
1403715297612143104,0,0,0,0,0,0,1,0,0
